,taskName,nSessions,nTrials,pC,std,meanMin,meanMax,minOddChange,minRunLength,maxRunLength,applyMinForLastRunLength,sessionIndex,trialIndex,mean,didMeanChange,outcome,p1Min,p1Max,p1,didP1Change,idealObserverEstimate
3313,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,13,,,1.0,0.1,0.9,0.8898609398467413,False,0.8050149574894923
3314,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,14,,,1.0,0.1,0.9,0.8898609398467413,False,0.8141758150464773
3315,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,15,,,1.0,0.1,0.9,0.8898609398467413,False,0.8210254106464173
3316,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,16,,,0.0,0.1,0.9,0.3224680388903862,True,0.7114038723556411
3317,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,17,,,1.0,0.1,0.9,0.3224680388903862,False,0.7646532095863192
3318,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,18,,,0.0,0.1,0.9,0.3224680388903862,False,0.6355823523779424
3319,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,19,,,0.0,0.1,0.9,0.3224680388903862,False,0.4922722044755628
3320,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,20,,,0.0,0.1,0.9,0.3224680388903862,False,0.383635364172838
3321,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,21,,,1.0,0.1,0.9,0.3224680388903862,False,0.5064767638413968
3322,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,22,,,0.0,0.1,0.9,0.3224680388903862,False,0.41514789472767494
3323,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,23,,,1.0,0.1,0.9,0.3224680388903862,False,0.5132372410862813
3324,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,24,,,0.0,0.1,0.9,0.3224680388903862,False,0.4347792467134837
3325,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,25,,,0.0,0.1,0.9,0.3224680388903862,False,0.3773155488606125
3326,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,26,,,1.0,0.1,0.9,0.10303493792747408,True,0.46233890161440855
3327,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,27,,,0.0,0.1,0.9,0.10303493792747408,False,0.404148353101487
3328,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,28,,,0.0,0.1,0.9,0.10303493792747408,False,0.3612956913011611
3329,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,29,,,1.0,0.1,0.9,0.10303493792747408,False,0.4381635207114977
3330,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,30,,,0.0,0.1,0.9,0.10303493792747408,False,0.3891300462160034
3331,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,31,,,0.0,0.1,0.9,0.10303493792747408,False,0.3533235094962589
3332,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,32,,,0.0,0.1,0.9,0.10303493792747408,False,0.3249535810260371
3333,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,33,,,0.0,0.1,0.9,0.10303493792747408,False,0.30150201972556806
3334,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,34,,,1.0,0.1,0.9,0.10303493792747408,False,0.379115943773651
3335,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,35,,,0.0,0.1,0.9,0.10303493792747408,False,0.33869475005869976
3336,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,36,,,0.0,0.1,0.9,0.10303493792747408,False,0.3120805934118312
3337,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,37,,,1.0,0.1,0.9,0.10303493792747408,False,0.3864893380900693
3338,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,38,,,0.0,0.1,0.9,0.10303493792747408,False,0.3452641500975487
3339,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,39,,,0.0,0.1,0.9,0.10303493792747408,False,0.3186111740804257
3340,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,40,,,0.0,0.1,0.9,0.10303493792747408,False,0.29823712818285614
3341,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,41,,,0.0,0.1,0.9,0.10303493792747408,False,0.2812967528454618
3342,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,42,,,0.0,0.1,0.9,0.10303493792747408,False,0.26665210621637575
3343,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,43,,,0.0,0.1,0.9,0.10303493792747408,False,0.2537507764204838
3344,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,44,,,0.0,0.1,0.9,0.10303493792747408,False,0.24227328993167166
3345,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,45,,,0.0,0.1,0.9,0.10303493792747408,False,0.23200717946570917
3346,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,46,,,0.0,0.1,0.9,0.10303493792747408,False,0.22279561359135908
3347,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,47,,,0.0,0.1,0.9,0.10303493792747408,False,0.2145140085778774
3348,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,48,,,0.0,0.1,0.9,0.10303493792747408,False,0.20705844053734399
3349,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,49,,,0.0,0.1,0.9,0.10303493792747408,False,0.20033950158078104
3350,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,50,,,0.0,0.1,0.9,0.10303493792747408,False,0.19427883368287546
3351,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,51,,,1.0,0.1,0.9,0.10303493792747408,False,0.2922191118865719
3352,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,52,,,0.0,0.1,0.9,0.10303493792747408,False,0.24511202881904695
3353,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,53,,,0.0,0.1,0.9,0.10303493792747408,False,0.22378134526812188
3354,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,54,,,1.0,0.1,0.9,0.8471220866519102,True,0.3256630365752926
3355,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,55,,,0.0,0.1,0.9,0.8471220866519102,False,0.27309868381530744
3356,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,56,,,1.0,0.1,0.9,0.8471220866519102,False,0.3815603047431678
3357,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,57,,,1.0,0.1,0.9,0.8471220866519102,False,0.5008406553866502
3358,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,58,,,1.0,0.1,0.9,0.8471220866519102,False,0.6003259770050928
3359,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,59,,,1.0,0.1,0.9,0.8471220866519102,False,0.6695874249445295
3360,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,60,,,1.0,0.1,0.9,0.8471220866519102,False,0.7150758635575085
3361,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,61,,,1.0,0.1,0.9,0.8471220866519102,False,0.7455672075991546
3362,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,62,,,1.0,0.1,0.9,0.8471220866519102,False,0.7670379896511309
3363,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,63,,,1.0,0.1,0.9,0.8471220866519102,False,0.7829275814683571
3364,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,64,,,1.0,0.1,0.9,0.8471220866519102,False,0.7951735357360198
3365,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,65,,,1.0,0.1,0.9,0.8471220866519102,False,0.8049075215794859
3366,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,66,,,1.0,0.1,0.9,0.8471220866519102,False,0.8128279919355033
3367,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,67,,,1.0,0.1,0.9,0.8471220866519102,False,0.819390660857587
3368,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,68,,,1.0,0.1,0.9,0.8471220866519102,False,0.824907557715759
3369,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,69,,,1.0,0.1,0.9,0.8471220866519102,False,0.8296008648352843
3370,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,70,,,1.0,0.1,0.9,0.8471220866519102,False,0.8336337890565553
3371,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,71,,,1.0,0.1,0.9,0.8471220866519102,False,0.8371292312710743
3372,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,72,,,0.0,0.1,0.9,0.8471220866519102,False,0.7238835471370414
3373,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,73,,,1.0,0.1,0.9,0.8471220866519102,False,0.7800767334264866
3374,ada-prob,150,75,0.05,,,,4.0,6,60,True,44,74,,,1.0,0.1,0.9,0.8471220866519102,False,0.8037636164054632
3375,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,0,,,0.0,0.1,0.9,0.6655649961990088,True,0.3822714681440444
3376,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,1,,,1.0,0.1,0.9,0.6655649961990088,False,0.5080798479087453
3377,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,2,,,0.0,0.1,0.9,0.6655649961990088,False,0.4138761079414314
3378,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,3,,,1.0,0.1,0.9,0.6655649961990088,False,0.51258402053482
3379,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,4,,,1.0,0.1,0.9,0.6655649961990088,False,0.5862248119619033
3380,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,5,,,0.0,0.1,0.9,0.6655649961990088,False,0.5004112016952101
3381,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,6,,,1.0,0.1,0.9,0.6655649961990088,False,0.5666846309771242
3382,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,7,,,1.0,0.1,0.9,0.6655649961990088,False,0.6169888426507509
3383,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,8,,,0.0,0.1,0.9,0.6655649961990088,False,0.539300879022244
3384,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,9,,,0.0,0.1,0.9,0.6655649961990088,False,0.4736320988209371
3385,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,10,,,1.0,0.1,0.9,0.6655649961990088,False,0.537651739554528
3386,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,11,,,1.0,0.1,0.9,0.6655649961990088,False,0.585741313829336
3387,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,12,,,1.0,0.1,0.9,0.6655649961990088,False,0.6244255737243829
3388,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,13,,,0.0,0.1,0.9,0.6655649961990088,False,0.5547907576020968
3389,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,14,,,0.0,0.1,0.9,0.6655649961990088,False,0.49307693977723094
3390,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,15,,,1.0,0.1,0.9,0.6655649961990088,False,0.5508747146328614
3391,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,16,,,0.0,0.1,0.9,0.6655649961990088,False,0.49410047024637904
3392,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,17,,,0.0,0.1,0.9,0.6655649961990088,False,0.4431375389495246
3393,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,18,,,1.0,0.1,0.9,0.6655649961990088,False,0.5072639772896622
3394,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,19,,,0.0,0.1,0.9,0.6655649961990088,False,0.45717917223071775
3395,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,20,,,1.0,0.1,0.9,0.6655649961990088,False,0.5136713238808435
3396,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,21,,,0.0,0.1,0.9,0.6655649961990088,False,0.4648604075184608
3397,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,22,,,1.0,0.1,0.9,0.6655649961990088,False,0.5169706842902765
3398,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,23,,,1.0,0.1,0.9,0.6655649961990088,False,0.5599116432223177
3399,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,24,,,1.0,0.1,0.9,0.6655649961990088,False,0.5979211608610762
3400,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,25,,,0.0,0.1,0.9,0.6655649961990088,False,0.5347267395009718
3401,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,26,,,1.0,0.1,0.9,0.6655649961990088,False,0.5768295078967891
3402,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,27,,,1.0,0.1,0.9,0.6655649961990088,False,0.6116569715899163
3403,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,28,,,1.0,0.1,0.9,0.6655649961990088,False,0.6426762291233575
3404,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,29,,,1.0,0.1,0.9,0.6655649961990088,False,0.6708214572266428
3405,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,30,,,1.0,0.1,0.9,0.6655649961990088,False,0.6962409316778616
3406,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,31,,,0.0,0.1,0.9,0.6655649961990088,False,0.6134595479670567
3407,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,32,,,0.0,0.1,0.9,0.6655649961990088,False,0.5351342464154072
3408,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,33,,,1.0,0.1,0.9,0.6655649961990088,False,0.5961180572767275
3409,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,34,,,1.0,0.1,0.9,0.6655649961990088,False,0.6338914839629175
3410,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,35,,,1.0,0.1,0.9,0.6655649961990088,False,0.662238415072029
3411,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,36,,,0.0,0.1,0.9,0.6655649961990088,False,0.5924739495412591
3412,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,37,,,1.0,0.1,0.9,0.6655649961990088,False,0.6319428447291839
3413,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,38,,,0.0,0.1,0.9,0.10249028626015369,True,0.5668533242844841
3414,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,39,,,0.0,0.1,0.9,0.10249028626015369,False,0.5022081968120053
3415,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,40,,,0.0,0.1,0.9,0.10249028626015369,False,0.43876362751475795
3416,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,41,,,0.0,0.1,0.9,0.10249028626015369,False,0.3799979679224178
3417,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,42,,,0.0,0.1,0.9,0.10249028626015369,False,0.32947395519554784
3418,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,43,,,0.0,0.1,0.9,0.10249028626015369,False,0.28878606467333784
3419,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,44,,,0.0,0.1,0.9,0.10249028626015369,False,0.2574300357087421
3420,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,45,,,0.0,0.1,0.9,0.10249028626015369,False,0.23377235425760381
3421,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,46,,,0.0,0.1,0.9,0.10249028626015369,False,0.2159713836784154
3422,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,47,,,0.0,0.1,0.9,0.10249028626015369,False,0.20244562801635813
3423,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,48,,,0.0,0.1,0.9,0.10249028626015369,False,0.19199391289096354
3424,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,49,,,0.0,0.1,0.9,0.10249028626015369,False,0.18375627648300707
3425,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,50,,,0.0,0.1,0.9,0.10249028626015369,False,0.1771323140602
3426,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,51,,,0.0,0.1,0.9,0.10249028626015369,False,0.1717050830555152
3427,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,52,,,1.0,0.1,0.9,0.10249028626015369,False,0.2836172221563258
3428,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,53,,,1.0,0.1,0.9,0.10249028626015369,False,0.45282433284017704
3429,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,54,,,0.0,0.1,0.9,0.10249028626015369,False,0.33446487112498646
3430,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,55,,,1.0,0.1,0.9,0.10249028626015369,False,0.47480415957459116
3431,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,56,,,0.0,0.1,0.9,0.10249028626015369,False,0.3750091179288231
3432,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,57,,,1.0,0.1,0.9,0.10249028626015369,False,0.4892480666637004
3433,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,58,,,0.0,0.1,0.9,0.10249028626015369,False,0.4041332964577028
3434,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,59,,,0.0,0.1,0.9,0.10249028626015369,False,0.34737964056189113
3435,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,60,,,0.0,0.1,0.9,0.10249028626015369,False,0.3084585314894024
3436,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,61,,,1.0,0.1,0.9,0.10249028626015369,False,0.40038910030089475
3437,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,62,,,1.0,0.1,0.9,0.10249028626015369,False,0.4895792397996679
3438,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,63,,,0.0,0.1,0.9,0.7199173173796782,True,0.4166967830836137
3439,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,64,,,0.0,0.1,0.9,0.7199173173796782,False,0.36851303607541697
3440,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,65,,,0.0,0.1,0.9,0.7199173173796782,False,0.33369507350657274
3441,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,66,,,1.0,0.1,0.9,0.7199173173796782,False,0.4111652463246989
3442,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,67,,,1.0,0.1,0.9,0.7199173173796782,False,0.4869083381303131
3443,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,68,,,1.0,0.1,0.9,0.7199173173796782,False,0.5564887222813427
3444,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,69,,,1.0,0.1,0.9,0.7199173173796782,False,0.6167108855655423
3445,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,70,,,1.0,0.1,0.9,0.7199173173796782,False,0.6662729838922947
3446,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,71,,,0.0,0.1,0.9,0.7199173173796782,False,0.5648550549091332
3447,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,72,,,1.0,0.1,0.9,0.7199173173796782,False,0.6206976691969377
3448,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,73,,,1.0,0.1,0.9,0.7199173173796782,False,0.6633032558540974
3449,ada-prob,150,75,0.05,,,,4.0,6,60,True,45,74,,,1.0,0.1,0.9,0.7199173173796782,False,0.6971880466034595
3450,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,0,,,1.0,0.1,0.9,0.5345331441904756,True,0.6177285318559558
3451,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,1,,,0.0,0.1,0.9,0.5345331441904756,False,0.49192015209125456
3452,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,2,,,1.0,0.1,0.9,0.5345331441904756,False,0.5861238920585685
3453,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,3,,,0.0,0.1,0.9,0.5345331441904756,False,0.48741597946517995
3454,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,4,,,1.0,0.1,0.9,0.5345331441904756,False,0.5660265690796901
3455,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,5,,,0.0,0.1,0.9,0.5345331441904756,False,0.484885448030089
3456,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,6,,,0.0,0.1,0.9,0.5345331441904756,False,0.42173680902947364
3457,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,7,,,1.0,0.1,0.9,0.5345331441904756,False,0.4977849736444437
3458,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,8,,,1.0,0.1,0.9,0.5345331441904756,False,0.5579307648595421
3459,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,9,,,1.0,0.1,0.9,0.5345331441904756,False,0.6062983782250245
3460,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,10,,,1.0,0.1,0.9,0.5345331441904756,False,0.6458893149213559
3461,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,11,,,0.0,0.1,0.9,0.5345331441904756,False,0.56667168777725
3462,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,12,,,0.0,0.1,0.9,0.5345331441904756,False,0.4979701976777724
3463,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,13,,,0.0,0.1,0.9,0.5345331441904756,False,0.4381162921182615
3464,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,14,,,1.0,0.1,0.9,0.5345331441904756,False,0.5114835879583355
3465,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,15,,,1.0,0.1,0.9,0.5345331441904756,False,0.5638100144656184
3466,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,16,,,0.0,0.1,0.9,0.5345331441904756,False,0.5035289687359926
3467,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,17,,,0.0,0.1,0.9,0.5345331441904756,False,0.4521530911743649
3468,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,18,,,0.0,0.1,0.9,0.5345331441904756,False,0.40657404817295567
3469,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,19,,,1.0,0.1,0.9,0.5345331441904756,False,0.47676803720606015
3470,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,20,,,0.0,0.1,0.9,0.5345331441904756,False,0.4292663863542383
3471,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,21,,,1.0,0.1,0.9,0.5345331441904756,False,0.490167464484324
3472,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,22,,,1.0,0.1,0.9,0.5345331441904756,False,0.5403407968252353
3473,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,23,,,0.0,0.1,0.9,0.5345331441904756,False,0.4842283702309331
3474,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,24,,,1.0,0.1,0.9,0.5345331441904756,False,0.5328278256719727
3475,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,25,,,1.0,0.1,0.9,0.5345331441904756,False,0.5747402312155461
3476,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,26,,,1.0,0.1,0.9,0.5345331441904756,False,0.6127244730181167
3477,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,27,,,1.0,0.1,0.9,0.5345331441904756,False,0.647427597538332
3478,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,28,,,1.0,0.1,0.9,0.5345331441904756,False,0.6787366703124719
3479,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,29,,,0.0,0.1,0.9,0.5345331441904756,False,0.5939093382189878
3480,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,30,,,1.0,0.1,0.9,0.5345331441904756,False,0.6369774852920799
3481,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,31,,,1.0,0.1,0.9,0.5345331441904756,False,0.6690430179271766
3482,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,32,,,0.0,0.1,0.9,0.5345331441904756,False,0.5908214318469072
3483,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,33,,,1.0,0.1,0.9,0.5345331441904756,False,0.6333190715779583
3484,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,34,,,0.0,0.1,0.9,0.5345331441904756,False,0.5630460969357027
3485,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,35,,,1.0,0.1,0.9,0.5345331441904756,False,0.6088504878480918
3486,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,36,,,1.0,0.1,0.9,0.5345331441904756,False,0.6411117531061754
3487,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,37,,,0.0,0.1,0.9,0.5345331441904756,False,0.5753222168664411
3488,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,38,,,0.0,0.1,0.9,0.5345331441904756,False,0.5119072169057562
3489,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,39,,,1.0,0.1,0.9,0.5345331441904756,False,0.5696110678855187
3490,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,40,,,0.0,0.1,0.9,0.5345331441904756,False,0.5117547842479983
3491,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,41,,,0.0,0.1,0.9,0.5345331441904756,False,0.4560404921780429
3492,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,42,,,1.0,0.1,0.9,0.5345331441904756,False,0.5235473075762292
3493,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,43,,,1.0,0.1,0.9,0.5345331441904756,False,0.5696500982435375
3494,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,44,,,0.0,0.1,0.9,0.21068375183435722,True,0.5145758473477892
3495,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,45,,,0.0,0.1,0.9,0.21068375183435722,False,0.46442060882051256
3496,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,46,,,0.0,0.1,0.9,0.21068375183435722,False,0.4170722502640697
3497,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,47,,,0.0,0.1,0.9,0.21068375183435722,False,0.3731380919878141
3498,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,48,,,1.0,0.1,0.9,0.21068375183435722,False,0.45494649835698175
3499,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,49,,,0.0,0.1,0.9,0.21068375183435722,False,0.40662414006780745
3500,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,50,,,0.0,0.1,0.9,0.21068375183435722,False,0.3665635656625482
3501,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,51,,,0.0,0.1,0.9,0.5910968717930021,True,0.33211396237196805
3502,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,52,,,0.0,0.1,0.9,0.5910968717930021,False,0.30261995148872267
3503,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,53,,,1.0,0.1,0.9,0.5910968717930021,False,0.39086538163823903
3504,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,54,,,1.0,0.1,0.9,0.5910968717930021,False,0.4735021499852008
3505,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,55,,,0.0,0.1,0.9,0.5910968717930021,False,0.409545607159566
3506,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,56,,,0.0,0.1,0.9,0.5910968717930021,False,0.36796955866075454
3507,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,57,,,1.0,0.1,0.9,0.5910968717930021,False,0.4392313493484357
3508,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,58,,,1.0,0.1,0.9,0.5910968717930021,False,0.5048712303707941
3509,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,59,,,0.0,0.1,0.9,0.5910968717930021,False,0.44306052792142847
3510,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,60,,,0.0,0.1,0.9,0.5910968717930021,False,0.40078272848368673
3511,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,61,,,1.0,0.1,0.9,0.5910968717930021,False,0.4621491506475422
3512,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,62,,,0.0,0.1,0.9,0.5910968717930021,False,0.41717083616744965
3513,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,63,,,1.0,0.1,0.9,0.5910968717930021,False,0.47434872094894615
3514,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,64,,,0.0,0.1,0.9,0.5910968717930021,False,0.42866665595109005
3515,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,65,,,1.0,0.1,0.9,0.5910968717930021,False,0.4827719217921545
3516,ada-prob,150,75,0.05,,,,4.0,6,60,True,46,66,,,0.0,0.1,0.9,0.5910968717930021,False,0.4371213913775719
